ID,Turn,Speaker,Sentence,Tag,StudentTag,Transcript
27518,20,T,How do you know how far to move the decimal,5,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27519,21,S,I just wanted to remove the point,NA,0,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27520,22,T,Okay,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27521,22,T,Right now this question is going to make you do some thinking why does that rule work,6,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27522,22,T,Why does that rule work,6,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27523,22,T,Those of you that are finishing your explanation I want you to start thinking about the next question why does that rule work,6,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27524,22,T,Will it always work,1,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27556,23,T,I want you to try to give each person about one minute,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27557,23,T,Ill be watching the clock,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27558,23,T,Ill give you some reminders,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27559,23,T,Wave at me if your teammate four,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27560,23,T,Youre speaking first,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27561,23,T,Ready go,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27562,23,T,If you dont have a four do a three,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27563,23,T,Can you all hear him,1,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27564,24,S,No,NA,0,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27565,25,T,No so start again because youre speaking to your whole group,4,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27566,26,T,Speak up,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27567,27,S,When you multiply you make the number bigger so you attach the zeros behind the number you started with and then,NA,4,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27568,28,T,For division,1,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27569,29,S,Yes when you divide you make the number smaller,NA,4,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27570,29,S,You move the decimal in front of the number you started with,NA,4,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27571,30,T,Somebodys comment,2,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27572,30,T,Look over here on the board,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27573,30,T,What could we respond,2,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27574,31,S,I think you got most of it right and I would agree with  My thinking is similar because,NA,1,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27575,32,T,How far do you move the decimal to the right,5,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27576,32,T,How do you know how far or where to move the decimal,6,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27577,32,T,How do you know,6,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27578,32,T,All right ladies and gentlemen thank you for your amazing participation,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27587,33,T,Ive asked Aubrey to come explain come up and show hers and you still have your marker so you can add on to yours while youre here,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27588,33,S,To divide the rule is that you have to shift the decimal to the left as many times as the exponent says,NA,4,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27589,33,S,This occurs the same when you multiply instead of left you shift the decimal to the right,NA,4,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27590,33,S,I showed this by showing the problems and turning the decimal moving to the left and to the right and then showing the answer,NA,4,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27591,34,T,Aubrey right now you are the Mrs Travers,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27592,34,T,I would like you to call on some classmates to respond from our math talk,1,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27593,35,S,Anna,NA,0,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27594,36,T,Thanks for noticing that,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27595,37,S,Jon,NA,0,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27596,38,S,I like how you use the vocabulary  and you are very clear what you were saying and how you do it  and how it works,NA,1,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27597,39,S,Faith,NA,0,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27598,40,S,I liked how you,NA,1,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27599,41,T,Did Aubreys response explain the rule,1,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27600,41,T,Aubrey would you read it to us one more time and I want everyone to be thinking does it accurately explain the rule,1,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27601,42,S,To divide the rule is that you have to shift the decimal to the left as many times the exponent says,NA,4,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27602,42,S,This occurs the same when you multiply but instead of left you shift the decimal to the right,NA,4,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27603,43,T,Now Im going to really challenge you,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27604,43,T,Aubrey Im going to have you leave yours up,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27605,43,T,Everybody else please erase,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27606,43,T,Heres the next question,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27607,43,T,Why does this rule work,6,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27608,43,T,Why does this rule work,6,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27609,44,T,You can look at Aubreys and I want you to be thinking on your whiteboard now Why or how does this rule work,6,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27610,44,T,Would it help to have some talk time,1,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27611,45,T,Yes it works,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27612,46,T,I know,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27613,46,T,We did some great mouth thinking,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27614,46,T,Are you thinking Aubrey,1,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27615,46,T,Why does this rule work,6,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27616,46,T,Doing some thinking when you divide and you move the decimal to the left it makes the quotient smaller,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27617,46,T,Why,6,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27618,46,T,When we multiply and we shift the decimal to the right our product becomes bigger,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27619,46,T,Why,6,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27620,47,S,What is the answer to the quotient,NA,2,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27621,48,T,Quotient is division product is multiplication,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27622,48,T,I love how youre using math vocabulary,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27623,48,T,The answer to a division problem is called a quotient,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27624,48,T,The answer to a multiplication problem is called a product,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27625,48,T,Ms James you have an amazing class,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27626,49,T,I know,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27627,49,T,I love them,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27628,50,T,Look how everyone is thinking and even if theyre not writing I can tell that theyre thinking,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27629,50,T,Why does that rule work,6,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27630,50,T,Wherever youre sitting would you please turn so that you are in a team of two or three,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27631,51,S,Me to me,NA,0,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27632,52,T,Me to me,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27633,53,S,We actually already have,NA,0,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27634,54,T,If you already have a partner that you know who you work with at the carpet that is even better,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27635,54,T,Okay if you have the shorter hair Id like you to speak first,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27636,54,T,What is your new understanding about this rule and why or how the rule works,6,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27637,54,T,Go,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27638,55,T,Aubrey thank you for being so brave and so willing to share your thinking with our class,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27639,55,T,We really appreciate it,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27640,56,T,Would you please close your conversation in three two one zero,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27641,56,T,Anyone willing to start our conversation about why or how the rule works,6,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27642,56,T,Jon thank you,1,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27643,57,S,This rule works because when multiplying youre moving the decimal point to the right making your number bigger,NA,4,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27644,58,T,Making the product bigger,4,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27645,58,T,Yes and why does it work shifting the decimal to the left for division,6,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27646,59,S,It makes it smaller,NA,3,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27754,89,T,Go,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27755,89,T,There is a pen on the carpet if somebody left a white pen with a blue lid,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27756,89,T,Do we have someone thats already on page 201 problem 1,1,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27757,89,T,Ms James let me see here,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27758,89,T,Wow look at this team back here,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27759,89,T,Were almost there page 201,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27760,89,T,This is your math mesIvy,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27761,89,T,Problem 1 page 201,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27762,89,T,Im watching the clock,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27763,89,T,Im going to give you about two minutes,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27764,89,T,Go,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27765,90,T,Just Problem number one,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27766,90,T,Just problem number one,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27767,90,T,Check the front board if youre not sure what to do right now,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27768,90,T,Math mesIvy one,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27769,91,T,Just thought Id wake you up this morning,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27770,91,T,Fletcher youre going to have a partner activity with the rest of the page so please dont go on,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27771,91,T,Remember our steps,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27772,91,T,We want to make sure that we are breaking it into parts thinking about the units and answering with a rule using what powers of,5,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27773,92,S,10,NA,3,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27774,93,T,10,3,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27775,93,T,Did you answer with powers of 10,1,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27776,94,S,Oh,NA,0,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27777,95,T,Make sure your rule is expressed using powers of 10 or exponents,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27778,96,T,Jack would you mind sharing with us what is this problem asking us to do,5,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27779,97,S,Its asking us what are the rules,NA,3,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27780,98,T,We need to figure out the rule,4,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27781,98,T,What information do we have to help us get started,5,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27782,99,S,We have the first problem we solved for the first part,NA,3,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27783,100,T,The first part of the rule so tell us what that means,5,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27784,101,S,that,NA,0,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27785,102,T,In one meter we have how many centimeters,5,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27786,103,S,A 100,NA,3,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27787,104,T,Class,1,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27788,105,S,100,NA,1,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27789,106,T,100 so if we had 2 meters how many centimeters would we have,5,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27790,107,S,200,NA,3,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27791,108,T,Help me out,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27792,108,T,Were going to keep going three meters,5,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27793,109,S,300,NA,3,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27794,110,T,Four meters,5,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27795,111,S,400,NA,3,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27796,112,T,Five meters,5,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27797,113,S,500,NA,3,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27798,114,T,What was the rule or pattern,5,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27799,114,T,Anyone willing to share,1,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27800,115,S,Times 102,NA,3,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27801,116,T,Oh I saw a lot of kids write times 100,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27802,116,T,How did you know it was times 10 multiplied by time 102 tell us your thinking,6,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27803,117,S,Because I saw that we are adding up,NA,4,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27804,118,T,That means we would be shifting the decimal two places to the right making the product bigger,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27805,118,T,Amazing math thinking,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27806,118,T,We shifted the decimal two places to the right,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27807,118,T,We are multiplying our rule is times 102,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27808,118,T,I love your hand signals is that showing you agree,2,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27809,118,T,Amazing math thinking,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27823,120,T,Find your partner for math today,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27824,121,T,My friends would you please put your pencils down,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27825,121,T,Gentlemen and ladies Id like your pencils down,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27826,121,T,Remember we talked about active listening really really listening this morning,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27827,121,T,We are looking at the metric system today,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27828,121,T,Have you ever noticed that there are different ways to measure for example some people use inches some people use centimeters,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27829,121,T,Have you noticed that,1,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27830,121,T,Please put your pencils down,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27831,121,T,Thank you,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27832,122,T,The metric system is the measuring system that most of the world uses,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27833,122,T,Scientists and most countries in the world use the metric system but in the United States we use US customary,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27834,122,T,Do I know why,1,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27835,122,T,Not really but most science math and other countries use metric,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27836,122,T,We will almost always be using metric when were studying math,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27837,122,T,That means millimeters centimeters kilometers liters kilograms kilometers,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27838,122,T,Thats the system were using,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27839,122,T,Everything in the metric system is based on 10s powers of 10,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27840,122,T,Take a peek at our front whiteboard,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27841,122,T,When centimeters are divided by 102 the decimal point shifts two places to the what,5,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27842,122,S,Left,NA,3,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27843,123,T,Left,3,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27844,123,T,The digits and then if you are multiplying by powers of 10 the digits shift two places to the right,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27848,123,T,Were just solving numbers,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27849,124,S,One,NA,0,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27850,125,T,It should say two and three not one and two,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27851,125,T,You are just solving numbers two and numbers three,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27852,125,T,This should say number two and this should say number three,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27853,125,T,One of you if you are the scribe you are the writer if you are the Ivy you are the,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27854,126,S,Talker,NA,0,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27855,127,T,Explainer youre the Mrs Travers,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
27856,127,T,Then on number three the other person partner B will be the scribe and partner A will be the Ivy,0,NA,TalkBack.Year1.Travers.Spring.022120-1.xlsx
