ID,Transcript,Turn,Speaker,Sentence,TalkMove_truth
22185,TalkBack.Year1.Saunders.Spring.022020.xlsx,270,T,Joel what are you going to do if I got a quadratic a constant and a linear term,Pressing for Accuracy
22187,TalkBack.Year1.Saunders.Spring.022020.xlsx,272,T,Subtract the x over okay,Revoicing
22189,TalkBack.Year1.Saunders.Spring.022020.xlsx,274,T,Then what do I do,Pressing for Accuracy
22192,TalkBack.Year1.Saunders.Spring.022020.xlsx,277,T,What do you think,Getting Students to Relate to Another's Ideas
22193,TalkBack.Year1.Saunders.Spring.022020.xlsx,277,T,Go ahead,Keeping Everyone Together
22195,TalkBack.Year1.Saunders.Spring.022020.xlsx,279,T,Weve got the 30,Revoicing
22196,TalkBack.Year1.Saunders.Spring.022020.xlsx,279,T,If we subtract that then this whole thing is going to equal,Pressing for Accuracy
22198,TalkBack.Year1.Saunders.Spring.022020.xlsx,281,T,Are there factors of negative 30 that add up to negative 1,Pressing for Accuracy
22201,TalkBack.Year1.Saunders.Spring.022020.xlsx,283,T,Five and six,Restating
22202,TalkBack.Year1.Saunders.Spring.022020.xlsx,283,T,Which one has to be negative,Pressing for Accuracy
22204,TalkBack.Year1.Saunders.Spring.022020.xlsx,285,T,Six will have to be the negative one,Revoicing
22205,TalkBack.Year1.Saunders.Spring.022020.xlsx,285,T,We come down to where we can factor,
22206,TalkBack.Year1.Saunders.Spring.022020.xlsx,285,T,Joel when we have quadratic constant and linear terms what do we want to do,Pressing for Accuracy
22208,TalkBack.Year1.Saunders.Spring.022020.xlsx,287,T,Were going to go towards factoring but in between what do we want to do,Pressing for Accuracy
22210,TalkBack.Year1.Saunders.Spring.022020.xlsx,289,T,Set it equal to zero,Restating
22211,TalkBack.Year1.Saunders.Spring.022020.xlsx,289,T,Yes,
22212,TalkBack.Year1.Saunders.Spring.022020.xlsx,289,T,When we see we have those three different types of terms we want to set it equal to zero we factor so my two possible solutions here are going to be,Pressing for Accuracy
22214,TalkBack.Year1.Saunders.Spring.022020.xlsx,291,T,There we go,
22215,TalkBack.Year1.Saunders.Spring.022020.xlsx,291,T,Weve got those,
22216,TalkBack.Year1.Saunders.Spring.022020.xlsx,291,T,Lo and behold once we check one of them doesnt work,
22217,TalkBack.Year1.Saunders.Spring.022020.xlsx,291,T,Lets remember how important that checking process is so that we have the right answer,
22218,TalkBack.Year1.Saunders.Spring.022020.xlsx,291,T,All right,
22219,TalkBack.Year1.Saunders.Spring.022020.xlsx,291,T,Lets practice eight nine and 10 on your paper,
22220,TalkBack.Year1.Saunders.Spring.022020.xlsx,293,T,Yes,
22222,TalkBack.Year1.Saunders.Spring.022020.xlsx,295,T,Thats on the safe side,
22223,TalkBack.Year1.Saunders.Spring.022020.xlsx,296,T,Whats negative 12 times 3 going to be,Pressing for Accuracy
22224,TalkBack.Year1.Saunders.Spring.022020.xlsx,296,T,Negative 36,
22225,TalkBack.Year1.Saunders.Spring.022020.xlsx,296,T,Is there some number times itself three times Remember when we wrote those out here the other day,Keeping Everyone Together
22226,TalkBack.Year1.Saunders.Spring.022020.xlsx,296,T,Whats two to the third equal,Pressing for Accuracy
22228,TalkBack.Year1.Saunders.Spring.022020.xlsx,298,T,Two times two times two equals,Pressing for Accuracy
22230,TalkBack.Year1.Saunders.Spring.022020.xlsx,300,T,Is eight a factor of 36,Keeping Everyone Together
22231,TalkBack.Year1.Saunders.Spring.022020.xlsx,300,T,Whats three times three times three,Pressing for Accuracy
22232,TalkBack.Year1.Saunders.Spring.022020.xlsx,300,T,Thats actually 27,
22233,TalkBack.Year1.Saunders.Spring.022020.xlsx,301,T,Will negative 3 times negative 3 times negative 3 be negative 27,Keeping Everyone Together
22234,TalkBack.Year1.Saunders.Spring.022020.xlsx,301,T,Yes,
22235,TalkBack.Year1.Saunders.Spring.022020.xlsx,302,T,Thank you Caroline,
22236,TalkBack.Year1.Saunders.Spring.022020.xlsx,303,T,Now I plug in Whats three times negative nine,Pressing for Accuracy
22237,TalkBack.Year1.Saunders.Spring.022020.xlsx,303,T,The cube root of negative 27 is,Pressing for Accuracy
22238,TalkBack.Year1.Saunders.Spring.022020.xlsx,303,T,Bingo okay,
22239,TalkBack.Year1.Saunders.Spring.022020.xlsx,304,T,Youll plug this in then add it and then take the square root of it,
22240,TalkBack.Year1.Saunders.Spring.022020.xlsx,304,T,Nine the square root of nine is three and then,
22241,TalkBack.Year1.Saunders.Spring.022020.xlsx,305,T,Who is not done,Keeping Everyone Together
22242,TalkBack.Year1.Saunders.Spring.022020.xlsx,305,T,Who is not done and needs a little more time,Keeping Everyone Together
22243,TalkBack.Year1.Saunders.Spring.022020.xlsx,306,T,Ladies and gentlemen our last example,
22244,TalkBack.Year1.Saunders.Spring.022020.xlsx,306,T,Last example here,
22245,TalkBack.Year1.Saunders.Spring.022020.xlsx,306,T,Were now looking at inequality so what we do if we have radicals or rational exponents and were solving an inequality,
22246,TalkBack.Year1.Saunders.Spring.022020.xlsx,306,T,In other words we have an inequality symbol thats the only thing we see thats different,
22247,TalkBack.Year1.Saunders.Spring.022020.xlsx,306,T,We could have any kind of algebraic expression underneath the radical so the radicand could be x squared plus four x minus six,
22248,TalkBack.Year1.Saunders.Spring.022020.xlsx,307,T,Remember we could have any root we want,
22249,TalkBack.Year1.Saunders.Spring.022020.xlsx,307,T,Its going to be pretty similar once weve isolated the radical well raise it to the power,
22250,TalkBack.Year1.Saunders.Spring.022020.xlsx,307,T,Theres one thing that we have to consider is values of the radicand that makes sense,
22251,TalkBack.Year1.Saunders.Spring.022020.xlsx,307,T,For example can we take the square root of a negative number,Keeping Everyone Together
22253,TalkBack.Year1.Saunders.Spring.022020.xlsx,308,T,No,Restating
22254,TalkBack.Year1.Saunders.Spring.022020.xlsx,308,T,In other words weve got to make sure that if were taking a square root that were considering the fact that the radicand has to be positive,
22255,TalkBack.Year1.Saunders.Spring.022020.xlsx,308,T,For example if we ended up having something like x minus two that were working with this x minus two would have to be greater than zero,
22256,TalkBack.Year1.Saunders.Spring.022020.xlsx,308,T,Now if I add two to both sides x has to be greater than zero,
22257,TalkBack.Year1.Saunders.Spring.022020.xlsx,308,T,Is it okay to have zero in the radical,Keeping Everyone Together
22258,TalkBack.Year1.Saunders.Spring.022020.xlsx,308,T,Can it equal zero,Keeping Everyone Together
22259,TalkBack.Year1.Saunders.Spring.022020.xlsx,308,T,Is that okay,Keeping Everyone Together
22261,TalkBack.Year1.Saunders.Spring.022020.xlsx,310,T,Yes because when you take the square root to zero right,Keeping Everyone Together
22262,TalkBack.Year1.Saunders.Spring.022020.xlsx,310,T,Im going to add a little equal bar,
22263,TalkBack.Year1.Saunders.Spring.022020.xlsx,310,T,In this particular case not only do we have to solve the problem but I also have to think about Oh if this has to be a positive value then thats going to put a limitation on my input values my x values my independent variables,
22264,TalkBack.Year1.Saunders.Spring.022020.xlsx,310,T,Now were going to solve this guy weve got a less than or equal to symbol,
22265,TalkBack.Year1.Saunders.Spring.022020.xlsx,310,T,Brittany what do we have to do,Pressing for Accuracy
22267,TalkBack.Year1.Saunders.Spring.022020.xlsx,312,T,Weve got to divide by three so we do that first,Revoicing
22269,TalkBack.Year1.Saunders.Spring.022020.xlsx,314,T,Weve got that now and then what are we going to do to both sides,Pressing for Accuracy
22271,TalkBack.Year1.Saunders.Spring.022020.xlsx,316,T,Get rid of the radical so such as a square root were going to square both sides,Revoicing
22272,TalkBack.Year1.Saunders.Spring.022020.xlsx,316,T,Four squared is,Pressing for Accuracy
22274,TalkBack.Year1.Saunders.Spring.022020.xlsx,318,T,Weve got the x minus 1 is less than or equal to 16,Revoicing
22275,TalkBack.Year1.Saunders.Spring.022020.xlsx,318,T,We then,Pressing for Accuracy
22277,TalkBack.Year1.Saunders.Spring.022020.xlsx,320,T,Add one and so were left with this expression that x can be any values that are less than or equal to 17,Revoicing
22279,TalkBack.Year1.Saunders.Spring.022020.xlsx,322,T,Right so what would have caused it to switch,Pressing for Accuracy
22280,TalkBack.Year1.Saunders.Spring.022020.xlsx,322,T,How could I change my original,Pressing for Accuracy
22282,TalkBack.Year1.Saunders.Spring.022020.xlsx,324,T,Yes because when I divide by a negative I would have had to change that,Revoicing
22283,TalkBack.Year1.Saunders.Spring.022020.xlsx,324,T,When I multiply or divide by a negative number thats when its switched so yes that could happen,
22284,TalkBack.Year1.Saunders.Spring.022020.xlsx,324,T,Now I not only have this but now I got to look x minus one because its a square root has to be a positive number so greater than or equal to zero,
22285,TalkBack.Year1.Saunders.Spring.022020.xlsx,324,T,X has to be greater than or equal to,
22286,TalkBack.Year1.Saunders.Spring.022020.xlsx,324,T,Now I got to combine these two and check does it make sense,Keeping Everyone Together
22287,TalkBack.Year1.Saunders.Spring.022020.xlsx,324,T,Can I have x values that are less than or equal to 17 and greater than or equal to 1 and how would I write my final answer to show that both of those are true,Pressing for Accuracy
22288,TalkBack.Year1.Saunders.Spring.022020.xlsx,324,T,X is in between what two numbers,Pressing for Accuracy
22290,TalkBack.Year1.Saunders.Spring.022020.xlsx,326,T,Im always going to use a less than symbol and then I have to ask do I need to add the equal sign to it,Keeping Everyone Together
22291,TalkBack.Year1.Saunders.Spring.022020.xlsx,326,T,Im going to express my final answer with those considerations,
22292,TalkBack.Year1.Saunders.Spring.022020.xlsx,326,T,Lets show you the rest of that and then this is checking it on the calculator,
22293,TalkBack.Year1.Saunders.Spring.022020.xlsx,326,T,Thats our last example solving like we normally solve plus considering if this guy has  on it if its an even root well have to evaluate that,
22294,TalkBack.Year1.Saunders.Spring.022020.xlsx,326,T,Heres our last two practice problems,
22295,TalkBack.Year1.Saunders.Spring.022020.xlsx,327,T,Sure is it already queued up or,
22297,TalkBack.Year1.Saunders.Spring.022020.xlsx,329,T,No okay,
22299,TalkBack.Year1.Saunders.Spring.022020.xlsx,331,T,Tobias you better be nice to me,
22304,TalkBack.Year1.Saunders.Spring.022020.xlsx,333,T,Thats it for the examples and then that does mean that Heres the practice problems to go with  plan,
22305,TalkBack.Year1.Saunders.Spring.022020.xlsx,334,T,I would recommend that you check the website,
22306,TalkBack.Year1.Travers.Spring.010920.xlsx,1,T,Well find a partner and check your answer talk with someone find another person check your answer talk with someone and then Ill be calling them to explain their thinking,
22307,TalkBack.Year1.Travers.Spring.010920.xlsx,1,T,You have a couple of times to solve independently,
22308,TalkBack.Year1.Travers.Spring.010920.xlsx,1,T,Check with someone talk with someone share strategies and then share out,
22309,TalkBack.Year1.Travers.Spring.010920.xlsx,2,T,All right,
22310,TalkBack.Year1.Travers.Spring.010920.xlsx,2,T,I havent taught a math fifthgrade lesson in quite a while so some things I do might be exactly like Ms Franklin does them,
22311,TalkBack.Year1.Travers.Spring.010920.xlsx,2,T,Some things I do might be a little different but we know thats okay,
22312,TalkBack.Year1.Travers.Spring.010920.xlsx,2,T,So if I do something and youre like Wait a minute,
22313,TalkBack.Year1.Travers.Spring.010920.xlsx,2,T,Maybe not really different maybe Im doing that for a reason but Ms Franklin you can also say Ms Travers sometimes we do this instead and thats totally fine,
22314,TalkBack.Year1.Travers.Spring.010920.xlsx,2,T,Do you usually start at your desks,
22315,TalkBack.Year1.Travers.Spring.010920.xlsx,2,T,Carpet,
22316,TalkBack.Year1.Travers.Spring.010920.xlsx,2,T,What do you do,
22317,TalkBack.Year1.Travers.Spring.010920.xlsx,2,T,Did you have homework to go over or not,
22318,TalkBack.Year1.Travers.Spring.010920.xlsx,2,T,we dont because we didnt have homework over break,
22319,TalkBack.Year1.Travers.Spring.010920.xlsx,3,T,Excellent,
22320,TalkBack.Year1.Travers.Spring.010920.xlsx,4,T,at our desks,
22321,TalkBack.Year1.Travers.Spring.010920.xlsx,5,T,Excellent,
22322,TalkBack.Year1.Travers.Spring.010920.xlsx,5,T,I will need you right now to have your whiteboard and marker and the other thing that you will need today do you have a math spiral,
22324,TalkBack.Year1.Travers.Spring.010920.xlsx,7,T,Great,
22325,TalkBack.Year1.Travers.Spring.010920.xlsx,7,T,Would you please take out a spiral,
22326,TalkBack.Year1.Travers.Spring.010920.xlsx,7,T,But you can take a couple of notes about that in your spiral,
22327,TalkBack.Year1.Travers.Spring.010920.xlsx,7,T,There is a strategy well learn today that will help you progress,
22328,TalkBack.Year1.Travers.Spring.010920.xlsx,8,T,Okay,
22329,TalkBack.Year1.Travers.Spring.010920.xlsx,8,T,whiteboards and markers,
22330,TalkBack.Year1.Travers.Spring.010920.xlsx,8,T,I just wanted you to have your spiral ready for when we need it,
22331,TalkBack.Year1.Travers.Spring.010920.xlsx,8,T,My friends our lesson today is five one new math journal round two of math for fifthgrade year,
22332,TalkBack.Year1.Travers.Spring.010920.xlsx,8,T,Heres what also is exciting,
22333,TalkBack.Year1.Travers.Spring.010920.xlsx,8,T,Unit five unit six unit seven and unit eight,
22334,TalkBack.Year1.Travers.Spring.010920.xlsx,8,T,Thats it your former math units in all of fifthgrade,
22335,TalkBack.Year1.Travers.Spring.010920.xlsx,8,T,is that right Ms Franklin,
22336,TalkBack.Year1.Travers.Spring.010920.xlsx,9,T,Yes,
22337,TalkBack.Year1.Travers.Spring.010920.xlsx,9,T,It is,
22338,TalkBack.Year1.Travers.Spring.010920.xlsx,10,T,Excellent,
22339,TalkBack.Year1.Travers.Spring.010920.xlsx,10,T,Thats exciting isnt it,
22341,TalkBack.Year1.Travers.Spring.010920.xlsx,12,T,I would like to hear all of our if you are wearing a long sleeve shirt right now you are going to read todays lesson objective,
22342,TalkBack.Year1.Travers.Spring.010920.xlsx,12,T,Ready,
22343,TalkBack.Year1.Travers.Spring.010920.xlsx,12,T,Go,Keeping Everyone Together
22345,TalkBack.Year1.Travers.Spring.010920.xlsx,14,T,Thats a lot of information,
22346,TalkBack.Year1.Travers.Spring.010920.xlsx,14,T,I want you to think about what that is saying right now,
22347,TalkBack.Year1.Travers.Spring.010920.xlsx,14,T,Think about it,
22348,TalkBack.Year1.Travers.Spring.010920.xlsx,14,T,Reread it,
22349,TalkBack.Year1.Travers.Spring.010920.xlsx,14,T,Think what is this asking us to do today,
22350,TalkBack.Year1.Travers.Spring.010920.xlsx,14,T,Is there someone whod be willing to share your own words,Pressing for Accuracy
22351,TalkBack.Year1.Travers.Spring.010920.xlsx,14,T,What is our learning objective today,Pressing for Accuracy
22352,TalkBack.Year1.Travers.Spring.010920.xlsx,14,T,What is this asking us to do today,Pressing for Accuracy
22353,TalkBack.Year1.Travers.Spring.010920.xlsx,14,T,Bobby are you willing to,Keeping Everyone Together
22355,TalkBack.Year1.Travers.Spring.010920.xlsx,16,T,Okay,
22356,TalkBack.Year1.Travers.Spring.010920.xlsx,16,T,Tell us,Pressing for Accuracy
22358,TalkBack.Year1.Travers.Spring.010920.xlsx,18,T,Youre close,
22359,TalkBack.Year1.Travers.Spring.010920.xlsx,18,T,You found some keywords in there today,
22360,TalkBack.Year1.Travers.Spring.010920.xlsx,18,T,We are going to be using a multiplication rule to help us with common denominators,
22361,TalkBack.Year1.Travers.Spring.010920.xlsx,18,T,Does that make sense,Keeping Everyone Together
22362,TalkBack.Year1.Travers.Spring.010920.xlsx,18,T,Because when we have fractions and we are adding and subtracting were adding and subtracting fractions today that have unlike denominators,
22363,TalkBack.Year1.Travers.Spring.010920.xlsx,18,T,Is denominator top number or bottom number,Pressing for Accuracy
22365,TalkBack.Year1.Travers.Spring.010920.xlsx,20,T,Bottom number,Revoicing
22366,TalkBack.Year1.Travers.Spring.010920.xlsx,20,T,In our fraction were going to say denominator for the bottom number,
22367,TalkBack.Year1.Travers.Spring.010920.xlsx,20,T,Whats the name for the top number on the fraction,Pressing for Accuracy
